  1.55275000   1.55275000 196.83417085  1252.8634794164038          269
  1.55275000   1.55275000 197.08542714  1291.0659379550732          270
  1.55275000   1.55275000 197.33668342  1329.8695308836388          271
  1.55275000   1.55275000 197.58793970  1369.2763463896024          272
  1.55275000   1.55275000 197.83919598  1409.2885279011846          273
  1.55275000   1.55275000 198.09045226  1449.9082701993545          274
  1.55275000   1.55275000 198.34170854  1491.1378149284299          275
  1.55275000   1.55275000 198.59296482  1532.9794454930272          276
  1.55275000   1.55275000 198.84422111  1575.435481331858           277
  1.55275000   1.55275000 199.09547739  1618.5082715615683          278
  1.55275000   1.55275000 199.34673367  1662.2001879865377          279
  1.55275000   1.55275000 199.59798995  1706.5136174739266          280
  1.55275000   1.55275000 199.84924623  1751.4509536955622          281
  1.55275000   1.55275000 200.10050251  1797.0145882421923          282
  1.55275000   1.55275000 200.35175879  1843.2069011179212          283
  1.55275000   1.55275000 200.60301508  1890.0302506262485          284
  1.55275000   1.55275000 200.85427136  1937.4869626620723          285
  1.55275000   1.55275000 201.10552764  1985.579319427063           286
  1.55275000   1.55275000 201.35678392  2034.309547588781           287
  1.55275000   1.55275000 201.60804020  2083.6798059071375          288
  1.55275000   1.55275000 201.85929648  2133.692172354356           289
  1.55275000   1.55275000 202.11055276  2184.3486307575126          290
  1.55275000   1.55275000 202.36180905  2235.6510569954453          291
  1.55275000   1.55275000 202.61306533  2287.601204784157           292
  1.55275000   1.55275000 202.86432161  2340.2006910873583          293
  1.55275000   1.55275000 203.11557789  2393.45098119077            294
  1.55275000   1.55275000 203.36683417  2447.353373481001           295
  1.55275000   1.55275000 203.61809045  2501.9089839713347          296
  1.55275000   1.55275000 203.86934673  2557.1187306183133          297
  1.55275000   1.55275000 204.12060302  2612.983317474466           298
  1.55275000   1.55275000 204.37185930  2669.5032187233387          299
  1.55275000   1.55275000 204.62311558  2726.6786626437383          300
  1.55275000   1.55275000 204.87437186  2784.509615550482           301
  1.55275000   1.55275000 205.12562814  2842.99576575955            302
  1.55275000   1.55275000 205.37688442  2902.136507624406           303
  1.55275000   1.55275000 205.62814070  2961.930925691016           304
  1.55275000   1.55275000 205.87939698  3022.3777790173003          305
  1.55275000   1.55275000 206.13065327  3083.475485702093           306
  1.55275000   1.55275000 206.38190955  3145.2221076672763          307
  1.55275000   1.55275000 206.63316583  3207.615335734778           308
  1.55275000   1.55275000 206.88442211  3270.652475038339           309
  1.55275000   1.55275000 207.13567839  3334.3304308072243          310
  1.55275000   1.55275000 207.38693467  3398.645694556692           311
  1.55275000   1.55275000 207.63819095  3463.5943307167777          312
  1.55275000   1.55275000 207.88944724  3529.1719637278597          313
  1.55275000   1.55275000 208.14070352  3595.3737656275075          314
  1.55275000   1.55275000 208.39195980  3662.1944441500295          315
  1.55275000   1.55275000 208.64321608  3729.628231355125           316
  1.55275000   1.55275000 208.89447236  3797.668872798559           317
  1.55275000   1.55275000 209.14572864  3866.309617252519           318
  1.55275000   1.55275000 209.39698492  3935.54320697935            319
  1.55275000   1.55275000 209.64824121  4005.3618685568404          320
  1.55275000   1.55275000 209.89949749  4075.757304248626           321
  1.55275000   1.55275000 210.15075377  4146.743798754747           322
  1.55275000   1.55275000 210.40201005  4218.409622330855           323
  1.55275000   1.55275000 210.65326633  4290.761190769312           324
  1.55275000   1.55275000 210.90452261  4363.794435659293           325
  1.55275000   1.55275000 211.15577889  4437.5049185519765          326
  1.55275000   1.55275000 211.40703518  4511.887833528374           327
  1.55275000   1.55275000 211.65829146  4586.938010396084           328
  1.55275000   1.55275000 211.90954774  4662.649918470793           329
  1.55275000   1.55275000 212.16080402  4739.017670892434           330
